검색조건
대출기간,2026-01-01 ~ 2026-07-03
성별,전체
연령,5,6학년(12~13세)
지역,전체
ISBN 부가기호,아동
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2026-07-04
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"792","설전도 수련관","글: 김경미 ;그림: 센개","따끈따끈책방","2022","1","9791190409285","74810","813.7","178",
"800","담을 넘은 아이 ","김정민 글 ;이영환 그림","비룡소","2019","","9788949121857","74800","813.7","177",
"800","벌거벗은 한국사 :초등학생이 꼭 알아야 할 필수 한국사","글: 윤진숙,그림: 이효실","아울북(북이십일 아울북)","2023","2","9788950943004","74910","911","177",
"800","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","23","9788950998707","74900","980.2","177",
"800","만화 한국 신화 :어린이를 위한 우리 인문학","글: 박정효 ;김기수","다산북스","2023","7","9791130662909","77810","219","177",
"800","(읽으면서 바로 써먹는) 어린이 OX 퀴즈 ","글·그림: 한날","파란정원","2024","","9791158682934","73030","031","177",
"800","빨간내복야코 역사 속 잼민이 vs 잼민이","원작: 빨간내복야코 ;그림: 식혜","Yaya Tribe(야야트라이브)","2024","1","9791198889607","77900","909","177",
"806","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","대한교과서","2006-2008","3","9788937842214","77400","400","176",
"806","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","2","9788950991456","74400","472","176",
"806","어린이를 위한 역사의 쓸모 :인생 편 ","최태성 글 ;김옥재 그림","다산북스","2023","1","9791130645377","74910","911","176",
"806","에그박사 :Egg&bugs","원작: 에그박사 ;그림: 홍종현","미래엔","2020","5","9791164139750","77490","472","176",
"806","내일은 실험왕 :본격 대결 과학실험 만화 시즌2","글: 스토리 a. ;그림: 홍종현","미래엔","2021","23","9791168411395","77400","400","176",
"806","비밀요원 레너드","글: 박설연 ;그림: 김덕영","아울북(북이십일 아울북)","2022","22","9791171179794","74810","813.7","176",
"806","제1회 안타까운 동물 자랑 대회 ","감수: 이마이즈미 다다아키 ;도쿠나가 아키코","위즈덤하우스","2025","","9791171715350","73490","490","176",
"813","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","미래엔컬처그룹","2009-2010","15","9788937847677","77400","400","175",
"813","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","20","9788937847721","77400","400","175",
"813","벌거벗은 세계사","글: 이현희,최호정","아울북(북이십일 아울북)","2022","7","9788950900892","74900","909","175",
"813","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","3","9788950937454","74400","472","175",
"813","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","11","9788950984144","74900","980.2","175",
"813","(비마이펫) 멍냥연구소 :온 세상 반려가족 필수 반려동물 교양만화","원작: 비마이펫 ;박지영","서울문화사","2021","10","9791169233958","74490","527.386","175",
"813","열세 살 외과의사 도우리","글: 임은하 ;그림: 하루치","아울북(북이십일 아울북)","2024","1","9791171179152","74810","813.7","175",
"813","눈과 보이지 않는 ","데이브 에거스 글 ;송섬별 옮김","위즈덤하우스","2024","","9791171712359","73840","843","175",
"821","암호클럽","글: 페니 워너 ;윤영","가람어린이","2016","2","9788993900880","74840","843","174",
"821","타이거 :SF 사이드 장편동화 ","지은이: SF 사이드 ;옮긴이: 송섬별","책읽는곰","2025","","9791158365431","74840","843","174",
"821","천개산 패밀리","박현숙 글 ;길개 그림","특서주니어","2023","6","9791167031686","73810","813.7","174",
"821","귀귀당 :귀하고 귀한 단맛","글: 박현숙 ;그림: 신소현","인플루엔셜","2024","1","9791168342026","74810","813.7","174",
"821","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","11","9791168417823","77890","219","174",
"821","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","6","9791171173235","74400","472","174",
"821","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","43","9791171174256","74800","219","174",
"828","푸른 사자 와니니 :이현 장편동화","지은이: 이현 ;그린이: 오윤화","창비","2015","326","9788936443269","73810","813.7","173",
"828","도깨비폰을 해지하시겠습니까? :박하익 장편동화 ","지은이: 박하익 ;그린이: 신슬기","창비","2023","","9788936443337","73810","813.7","173",
"828","초등학생을 위한 나의 라임 오렌지나무 (초등용)","J. M. 데 바스콘셀로스","동녘주니어","2010","","9788972976189","77890","879","173",
"828","조선왕실의 보물 의궤 ","글: 유지현 ;그림: 이장미","토토북","2009","","9788990611727","73910","911.05","173",
"828","수상한 이웃집 시노다","도미야스 요코 글 ;송지현 옮김","다산북스","2023","7","9791130662770","74830","833.6","173",
"828","(읽으면서 바로 써먹는) 어린이 세계사 퀴즈","글·그림 : 한날","파란정원","2023","2","9791158682712","73030","909","173",
"828","후덜덜 식당 ","글: 강효미 ;그림: 유영근","지학사","2023","3","9791162041697","74810","813.7","173",
"828","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","12","9791168418554","77890","219","173",
"836","불량한 자전거 여행 :김남중 장편동화","지은이: 김남중 ;오승민","창비","2019","328","9788936443283","73810","813.6","172",
"836","윔피 키드","제프 키니 글·그림 ;신인수 옮김","미래엔","2016","1","9788937838309","74840","843","172",
"836","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","대한교과서","2006-2008","5","9788937842221","77400","400","172",
"836","세금 내는 아이들 :어린이를 위한 투자 교육 동화","옥효진 글 ;김미연 그림","한국경제신문 한경BP","2024","2","9788947549455","73320","327","172",
"836","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","11","9788950971465","74800","219","172",
"836","조물조물 우동냥 :반죽에서 나왔다냥! ","스케랏코 동화 ;채다인 옮김","책읽는곰","2025","","9791158365462","74830","833.6","172",
"836","천재 의사 시건방 :슈퍼 초능력 판타지","글: 강효미 ;그림: 유영근","머스트비","2024","1","9791160342147","74810","813.7","172",
"836","요괴의 아이를 돌봐드립니다","히로시마 레이코 글 ;김지영 옮김","넥서스","2021","10","9791166830105","74830","833.6","172",
"836","너도 하늘말나리야 :이금이 장편동화 ","지은이: 이금이 ;그린이: 해마","밤티","2021","","9791191826005","74810","813.6","172",
"845","김영하의 세계문학 원정대","기획 및 해설: 김영하 ;정보 글: 김지혜","김영사","2023","1","9788934966104","77800","809","171",
"845","백새롬의 데뷔 전쟁 :귀신 보는 연습생 ","변윤제 글 ;몽그 그림","비룡소","2024","","9788949146188","74800","813.7","171",
"845","두 개의 달 ","도미야스 요코 글 ;이구름 옮김","다산북스","2025","","9791130666662","73830","833.6","171",
"845","에그박사 :Egg&bugs","원작: 에그박사 ;그림: 홍종현","미래엔","2020","3","9791164137435","77490","472","171",
"845","25시 도깨비 편의점","글: 김용세,그림: 글시","특서주니어","2025","2","9791167031808","73810","813.7","171",
"845","크리스마스 날 하늘 마을에서 온 택배 ","글: 김경미 ;그림: 김무연","따끈따끈책방","2024","","9791198511591","74810","813.7","171",
"851","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","4","9788950957391","74400","472","170",
"851","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","12","9788950971472","74800","219","170",
"851","(최태성의) 한능검 한국사","윤상석 글 ;이태영 그림","다산북스","2024","1","9791130651446","77910","911","170",
"851","(최태성의) 한능검 한국사","윤상석 글 ;이태영 그림","다산북스","2024","4","9791130660943","77910","911","170",
"851","(비마이펫) 멍냥연구소 :온 세상 반려가족 필수 반려동물 교양만화","원작: 비마이펫 ;박지영","서울문화사","2021","2","9791164385010","77490","527.386","170",
"851","야옹이 수영 교실 ","신현경 글 ;노예지 그림","인플루엔셜","2023","","9791168341180","77810","813.7","170",
"851","슈뻘맨의 숨은 국어 찾기 :슈뻘맨과 함께 국어 완전 정복!","슈뻘맨 원작 ;류수형 그림","미래엔","2024","2","9791173479953","77700","710","170",
"851","열세 살 외과의사 도우리","글: 임은하 ;그림: 하루치","아울북(북이십일 아울북)","2024","3","9791173574023","74810","813.7","170",
"859","불량한 자전거 여행 :김남중 장편동화","지은이: 김남중 ;오승민","창비","2019","4","9788936443382","73810","813.6","169",
"859","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","16","9788937847684","77400","400","169",
"859","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","26","9788937884795","77400","400","169",
"859","(최태성의) 한능검 한국사","윤상석 글 ;이태영 그림","다산북스","2024","5","9791130662831","77910","911","169",
"859","잔소리탈출연구소","윤선아,우지현 그림","어크로스출판그룹","2025","1","9791167742131","73810","199","169",
"859","자본주의 편의점","정지은,김미연 그림","가나문화콘텐츠","2024","2","9791168091689","74320","320","169",
"859","에그박사 :Egg&bugs","원작: 에그박사 ;그림: 홍종현","미래엔","2020","7","9791168412279","77490","472","169",
"859","내일은 실험왕 :본격 대결 과학실험 만화 시즌2","글: 스토리 a. ;그림: 홍종현","미래엔","2021","29","9791168418592","77400","400","169",
"859","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","47","9791171174294","74800","219","169",
"859","하늘 마을로 간 택배 :구름 배송 왔습니다 ","글: 김경미 ;그림: 김무연","슈크림북","2023","","9791190409391","74810","813.7","169",
"859","백앤아 :교양이 층층 쌓이는 점프 맵","원작: 백앤아 ;그림: 돌만","샌드박스네트워크","2023","2","9791192504230","77810","031","169",
"870","김영하의 세계문학 원정대","기획 및 해설: 김영하 ;정보 글: 김지혜","김영사","2023","3","9788934928454","77800","809","168",
"870","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","대한교과서","2006-2008","4","9788937842207","77400","400","168",
"870","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","8","9788950971434","74800","219","168",
"870","전사들 :새로운 예언","에린 헌터 지음 ;서나연 옮김","가람문학사","2016","1","9788993900972","74840","843","168",
"870","낭만 강아지 봉봉","홍민정 글 ;김무연 그림","다산북스","2022","6","9791130653433","74810","813.7","168",
"870","구팡맨 구드래곤 ","박현숙 글 ;이경석 그림","다산북스","2025","6","9791130669403","74810","813.7","168",
"870","비밀요원 레너드","글: 박설연 ;그림: 김덕영","아울북(북이십일 아울북)","2022","25","9791173575129","74810","813.7","168",
"870","파뿌리24","원작: 파뿌리 ;그림: 이정태","겜툰","2021","4","9791190980937","77800","810","168",
"878","혹시나 세탁소","이은재 글 ;고형주 그림","김영사","2024","1","9788934924357","73810","813.7","167",
"878","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","대한교과서","2006-2008","1","9788937842184","77400","400","167",
"878","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","25","9788950971601","74800","219","167",
"878","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","29","9788950971649","74800","219","167",
"878","우리들의 일그러진 영웅","이문열 지음","다림","1999","","9788987721095","73810","813.6","167",
"878","수상한 이웃집 시노다","도미야스 요코 글 ;송지현 옮김","다산북스","2023","3","9791130642734","74830","833.6","167",
"878","(나의 몸과 마음을 이해하고 더 멋진 내가 되는) 우리들의 사춘기","글: 배정원,그림: 소윤","다산북스","2024","1","9791130677712","77510","598.5","167",
"878","에그박사 :Egg&bugs","원작: 에그박사 ;그림: 홍종현","미래엔","2020","2","9791164136438","77490","472","167",
"878","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","5","9791171171262","74400","472","167",
"878","설전도 수련관","글: 김경미 ;그림: 센개","따끈따끈책방","2022","4","9791198511584","74810","813.7","167",
"888","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","25","9788950903473","74900","980.2","166",
"888","(냠냠 쩝쩝) 악어 급식 ","글: 주봄 ;그림: 김정진","지학사","2025","","9791162041901","73810","813.7","166",
"888","어느 날, 귀신이 되었다","글: 곽규태 ;그림: 유영근","지학사","2025","2","9791162041925","74810","813.7","166",
"888","내일은 실험왕 :본격 대결 과학실험 만화 시즌2","글: 스토리 a. ;그림: 홍종현","미래엔","2021","24","9791168412552","77400","400","166",
"888","타키포오 코믹 어드벤처","원작: 캐릭온TV ;그림: 김규태","대원씨아이","2023","8","9791172038960","77810","810","166",
"888","야구 만화 도감 :어려울 줄 알았는데 재밌어!","익뚜 지음","Who's Got My Tail(후즈갓마이테일)","2025","2","9791190007726","74690","695","166",
"888","불편한 점심시간 ","글: 렉스 오글 ;옮김: 정영임","다봄","2025","","9791194148258","73840","843","166",
"895","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","대한교과서","2006-2008","2","9788937842191","77400","400","165",
"895","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","미래엔컬처그룹","2009-2010","13","9788937847653","77400","400","165",
"895","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","6","9788950971410","74800","219","165",
"895","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","6","9788950979317","74900","980.2","165",
"895","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","17","9788950992835","74900","980.2","165",
"895","내일은 실험왕 :본격 대결 과학실험 만화 시즌2","글: 스토리 a. ;그림: 홍종현","미래엔","2021","28","9791168416833","77400","400","165",
"895","타키포오 얼렁뚱땅 상식스쿨","원작: 캐릭온TV ;그림: 조수현","대원씨아이","2023","2","9791171722747","77810","031","165",
"895","김난도의 미래 트렌드 연구실 :세상의 변화를 읽는 어린이 트렌드 수업","글: 서지원 ;그림: 도니패밀리","아울북(북이십일 아울북)","2025","1","9791173574849","74500","331","165",
"903","쉿! 안개초등학교","지은이: 보린 ;그린이: 센개","창비","2021","1","9788936448059","74810","813.7","164",
"903","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","대한교과서","2006-2008","6","9788937842238","77400","400","164",
"903","수상한 이웃집 시노다","도미야스 요코 글 ;송지현 옮김","다산북스","2023","6","9791130662763","74830","833.6","164",
"903","에그박사 :Egg&bugs","원작: 에그박사 ;그림: 홍종현","미래엔","2020","8","9791168414075","77490","472","164",
"903","무적 이순신","글: 박지연,그림: 정수영","아울북(북이십일 아울북)","2023","2","9791171174744","77990","998.3","164",
"903","그래서 이런 나라가 생겼대요 :읽다 보면 사회 상식이 저절로 ","우리누리 글 ;이진아 그림","길벗스쿨","2025","","9791174670397","73900","909","164",
"903","백앤아 :교양이 층층 쌓이는 점프 맵","원작: 백앤아 ;그림: 돌만","샌드박스네트워크","2023","10","9791192504742","77810","031","164",
"910","귀신 사냥꾼이 간다","천능금 글 ;전명진 그림","비룡소","2021","1","9788949124599","74800","813.7","163",
"910","벌거벗은 세계사","글: 이현희,최호정","아울북(북이십일 아울북)","2022","9","9788950900915","74900","909","163",
"910","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","16","9788950991722","74900","980.2","163",
"910","(최태성의) 한능검 한국사","윤상석 글 ;이태영 그림","다산북스","2024","2","9791130654560","77910","911","163",
"910","이모티콘은 우릴 보고 웃지 ","제성은 글 ;메 그림","우리학교","2024","","9791167552495","73810","813.7","163",
"910","환생학교 요괴반 :웃소의 판타지 미션 코믹북","원작: 웃소 ;그림: 파키나미","미래엔","2023","2","9791168416864","77810","810","163",
"910","블라인드","원작: 잠뜰TV ;그림: 루체","서울문화사","2021","5","9791169230209","77810","813.7","163",
"910","미스터리 보건실 냥쌤","주미 글 ;김이주 그림","Dolphin Books(돌핀북)","2025","1","9791193487082","74810","813.7","163",
"910","원수는 백일장에서 만난다 :숭민이의 속담 일기 ","이승민 글 ;박정섭 그림","풀빛","2025","","9791194636373","73810","813.7","163",
"910","대충 봐도 머리에 남는 어린이 야구 상식 :야구의 재미를 제대로 알게 하는 알쏭달쏭 야구의 모든 것 ","글: 김양희 ;그림: 나인완","블루무스어린이","2023","","9791198381811","77690","695","163",
"920","윔피 키드","제프 키니 글·그림 ;신인수 옮김","미래엔","2016","5","9788937839931","74840","843","162",
"920","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","24","9788950900236","74900","980.2","162",
"920","무적 이순신","글: 박지연,그림: 정수영","아울북(북이십일 아울북)","2023","1","9791171172696","77990","998.3","162",
"920","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","8","9791171176465","74400","472","162",
"920","십 년 가게","히로시마 레이코 글 ;이소담 옮김","위즈덤하우스 미디어그룹","2020","7","9791171713806","74830","833.6","162",
"925","건방이의 초강력 수련기 :season 2","천효정 글 ;이정태 그림","비룡소","2020","23","9788949124445","74800","813.7","161",
"925","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","31","9788950941567","74800","219","161",
"925","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","27","9788950971625","74800","219","161",
"925","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","18","9788950993511","74900","980.2","161",
"925","슈뻘맨의 숨은 생물 찾기 :관찰하며 배우는 생물 지식","원작: 슈뻘맨 ;그림: 류수형","미래엔","2025","2","9791173477683","77490","472","161",
"925","위험한 과자 가게 화앙당 :전천당 번외편 ","글: 히로시마 레이코 ;옮긴이: 김정화","길벗스쿨","2025","","9791174670748","73830","833.6","161",
"925","백앤아 :교양이 층층 쌓이는 점프 맵","원작: 백앤아 ;그림: 돌만","샌드박스네트워크","2023","4","9791192504278","77810","031","161",
"932","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","미래엔컬처그룹","2009-2010","14","9788937847660","77400","400","160",
"932","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","18","9788937847707","77400","400","160",
"932","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","9","9788950971441","74800","219","160",
"932","톡 :소문 말고 진실 ","황지영 글 ;송효정 그림","다산북스","2025","","9791130673202","73810","813.7","160",
"932","프란시스코의 나비 ","프란시스코 히메네스 글 ;하정임 옮김","다른","2025","","9791156336617","73840","843","160",
"932","천개산 패밀리","박현숙 글 ;길개 그림","특서주니어","2023","5","9791167031655","73810","813.7","160",
"932","(처음 읽는) 그리스 로마 신화 =First Greek mythology","글: 최설희 ;그림: 한현동","미래엔","2020","10","9791168415744","77890","219","160",
"932","유튜브 전쟁 :나도 크리에이터가 될 거야! ","양은진 글 ;류한서 그림","M&K","2019","","9791187153290","74810","813.7","160",
"940","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","15","9788950971502","74800","219","159",
"940","정재승의 인류 탐험 보고서","글: 차유진,그림: 김현민","아울북(북이십일 아울북)","2021","1","9788950996505","74400","471","159",
"940","내일은 실험왕 :본격 대결 과학실험 만화 시즌2","글: 스토리 a. ;그림: 홍종현","미래엔","2021","22","9791168410794","77400","400","159",
"940","내일은 실험왕 :본격 대결 과학실험 만화 시즌2","글: 스토리 a. ;그림: 홍종현","미래엔","2021","25","9791168411876","77400","400","159",
"940","타키포오 얼렁뚱땅 상식스쿨","원작: 캐릭온TV ;그림: 조수현","대원씨아이","2023","1","9791171241675","77810","031","159",
"940","빨간내복야코","원작: 빨간내복야코 ;글·그림: 서후","샌드박스네트워크","2023","5","9791192504759","74810","810","159",
"940","급식왕 go","원작: 급식왕 ;그림: 구은미","샌드박스네트워크","2022","7","9791197808210","74810","810","159",
"947","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","대한교과서","2006-2008","9","9788937842269","77400","400","158",
"947","벌거벗은 세계사","글: 이현희,최호정","아울북(북이십일 아울북)","2022","10","9788950900922","74900","909","158",
"947","벌거벗은 한국사 :초등학생이 꼭 알아야 할 필수 한국사","글: 윤진숙,그림: 이효실","아울북(북이십일 아울북)","2023","3","9788950943011","74910","911","158",
"947","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","13","9788950987008","74900","980.2","158",
"947","미지의 파랑 :소울메이트를 찾아서 ","차율이 글 ;샤토 그림","고릴라박스","2019","","9788965483779","74810","813.7","158",
"947","자본주의 편의점","정지은,김미연 그림","가나문화콘텐츠","2024","3","9791168091917","74320","320","158",
"947","태쁘의 퇴마부 ","글: 김혜련 ;원작: 태쁘","겜툰","2022","4","9791168440463","77810","813.7","158",
"947","(비마이펫) 멍냥연구소 :온 세상 반려가족 필수 반려동물 교양만화","원작: 비마이펫 ;박지영","서울문화사","2021","6","9791169236973","74490","527.386","158",
"955","내 멋대로 날짜 뽑기 ","최은옥 글 ;김무연 그림","김영사","2024","","9788934925705","73810","813.7","157",
"955","장돌이네 떡집 ","김리리 글 ;김이랑 그림","비룡소","2025","","9788949162652","74800","813.7","157",
"955","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","32","9788950941574","74800","219","157",
"955","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","28","9788950971632","74800","219","157",
"955","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","15","9788950989064","74900","980.2","157",
"955","(최태성의) 한능검 한국사","윤상석 글 ;이태영 그림","다산북스","2024","3","9791130643984","77910","911","157",
"955","물 요정의 숲 ","히로시마 레이코 글 ;김정화 옮김","길벗스쿨","2022","","9791164064878","73830","833.6","157",
"955","천개산 패밀리","박현숙 글 ;길개 그림","특서주니어","2023","3","9791167031082","73810","813.7","157",
"955","프린들 파일 :앤드루 클레먼츠 장편동화 ","지은이: 앤드루 클레먼츠 ;그린이: 이영림","사계절(사계절출판사)","2025","","9791169814003","73840","843","157",
"955","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","42","9791171174249","74800","219","157",
"955","맛있는 세상 :냠냠, 음식의 역사 ","글·그림: 빅토리아 그레이스 엘리엇 ;옮김: 노지양","Sigongsa","2025","","9791171258307","73900","594","157",
"955","슈뻘맨의 숨은 생물 찾기 :관찰하며 배우는 생물 지식","원작: 슈뻘맨 ;그림: 류수형","미래엔","2025","1","9791173471148","77490","472","157",
"967","여름,첫눈 ","글: 오늘 ;그림: 토티","웅진주니어","2025","","9788901289304","74800","813.7","156",
"967","열세 살의 여름 :이윤희 만화 ","지은이: 이윤희","창비","2019","","9788936447489","77810","810","156",
"967","팥빙수 눈사람 펑펑 :나은 동화","지은이: 나은 ;그린이: 보람","창비","2024","1","9788936448790","73810","813.7","156",
"967","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","5","9788950971403","74800","219","156",
"967","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","26","9788950971618","74800","219","156",
"967","먹방의 고수 ","주봄 글 ;국민지 그림","북멘토","2025","","9788963196305","73810","813.7","156",
"967","(10대를 위한) 공정하다는 착각 :하버드대 마이클 샌델 교수의 사회 수업 ","원저: 마이클 샌델 ;그림: 문지원","미래엔","2022","","9791168412040","73300","332","156",
"967","태쁘의 퇴마부 ","글: 김혜련 ;원작: 태쁘","겜툰","2022","3","9791168440388","77810","813.7","156",
"967","(비마이펫) 멍냥연구소 :온 세상 반려가족 필수 반려동물 교양만화","원작: 비마이펫 ;박지영","서울문화사","2021","5","9791169235532","74490","527.386","156",
"967","(비마이펫) 멍냥연구소 :온 세상 반려가족 필수 반려동물 교양만화","원작: 비마이펫 ;박지영","서울문화사","2021","8","9791169238267","74490","527.386","156",
"967","비밀요원 레너드","글: 박설연 ;그림: 김덕영","아울북(북이십일 아울북)","2022","20","9791171176649","74810","813.7","156",
"967","반려 요괴","김영주 글 ;밤코 그림","위즈덤하우스","2024","2","9791171712687","74810","813.7","156",
"967","초능력 탐정단","최소혜 글 ;김은정 그림","김영사","2025","1","9791173321665","73810","813.7","156",
"967","원더우먼은 없다 ","김정미,남수현 그림","작은코도마뱀","2024","","9791193534168","73810","813.7","156",
"967","이상한 무인 라면 가게 ","서아람 글 ;안병현 그림","라곰스쿨","2025","5","9791193939253","77810","813.7","156",
"967","설전도 수련관","글: 김경미 ;그림: 센개","따끈따끈책방","2022","3","9791198511546","74810","813.7","156",
"983","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ;그림: 홍종현","미래엔컬처그룹","2009-2010","10","9788937842276","77400","400","155",
"983","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","40","9788950941659","74800","219","155",
"983","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","3","9788950976118","74900","980.2","155",
"983","(이웃집 프로파일러) 하이다의 사건 파일 :표창원의 미스터리 추리 동화 ","글: 선자은 ;그림: 이태영","아울북(북이십일 아울북)","2023","1","9788950990862","74810","813.7","155",
"983","(최재천의) 동물대탐험 :지구를 사랑하는 어린이를 위한 생물학 동화","황혜영 글 ;안선영 해설","다산북스","2022","8","9791130666365","74470","491","155",
"983","들개왕 :곽영미 장편동화 ","지은이: 곽영미 ;그린이: 해랑","책읽는곰","2024","","9791158364946","74810","813.7","155",
"983","(마법을 부르는) 코인노래방","류미정 글 ;오묘 그림","노란돼지","2025","1","9791159955266","73810","813.7","155",
"983","내일은 실험왕 :본격 대결 과학실험 만화 시즌2","글: 스토리 a. ;그림: 홍종현","미래엔","2021","21","9791164138951","77400","400","155",
"983","(비마이펫) 멍냥연구소 :온 세상 반려가족 필수 반려동물 교양만화","원작: 비마이펫 ;박지영","서울문화사","2021","3","9791164389889","77490","527.386","155",
"992","푸른 사자 와니니 :이현 장편동화","지은이: 이현 ;그린이: 오윤화","창비","2015","9","9788936443504","73810","813.7","154",
"992","내일은 실험왕 :본격 대결 과학실험 만화","글: 곰돌이 co. ,그림: 홍종현","미래엔","2011","17","9788937847691","77400","400","154",
"992","안녕, 우주 ","글: 에린 엔트라다 켈리 ;옮김: 이원경","밝은미래","2018","","9788965463108","73840","843","154",
"992","만화 한국 신화 :어린이를 위한 우리 인문학","글: 박정효 ;김기수","다산북스","2023","5","9791130698458","77810","219","154",
"992","어느 날, 노비가 되었다","글: 지은지,그림: 유영근","지학사","2022","3","9791162041390","74810","813.7","154",
"992","윔피 키드","제프 키니 글·그림 ;신인수 옮김","미래엔","2016","3","9791162337493","74840","843","154",
