검색조건
대출기간,2026-01-01 ~ 2026-07-03
성별,전체
연령,유아(6~7세)
지역,전체
ISBN 부가기호,아동
주제,전체

제공기관 : 국립중앙도서관
데이터 제공일 : 2026-07-04
이용허락조건 : 저작자표시(BY) - 저작자와 출처 등을 표시하면 영리 목적의 이용이나 변경 및 2차적 저작물의 작성을 포함한 자유이용을 허락합니다.

순위,서명,저자,출판사,출판년도,권,ISBN,ISBN부가기호,KDC,대출건수,
"640","판다 요정과 프라이팬 판다 ","글·그림: 시바타 게이코 ;김보나","북뱅크","2025","","9788966352241","74830","833.6","205",
"640","해든 분식 ","동지아 글 ;윤정주 그림","문학동네","2024","","9791141607791","73810","813.7","205",
"640","(미세미세한 맛) 플라수프 ","글: 김지형,그림: 김지형","두마리토끼책","2022","","9791197303449","77330","539","205",
"640","달샤베트 :백희나 그림책 ","백희나","스토리보울","2024","","9791198610652","77810","813.7","205",
"640","어제저녁 :백희나 그림책 ","백희나","스토리보울","2024","","9791198807205","77810","813.7","205",
"645","기분 가게 ","도키 나쓰키 글·그림 ;김숙 옮김","김영사","2022","","9788934967286","77830","833.6","204",
"645","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","59","9788950932435","77720","711.4","204",
"645","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","11","9788950976958","77720","711.4","204",
"645","나쁜 씨앗 도서관에 가다! ","조리 존 글 ;이시내 부록 원고","길벗어린이","2025","","9788955827897","73840","843","204",
"645","두더지의 고민 ","김상근 글·그림","사계절","2015","","9788958288169","77810","813.7","204",
"645","후덜덜 식당 ","글: 강효미 ;그림: 유영근","지학사","2023","1","9791162041475","74810","813.7","204",
"645","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","65","9791171179138","77720","711.4","204",
"645","내 멋대로 급식 뽑기 ","최은옥 글 ;김무연 그림","김영사","2025","","9791173322686","73810","813.7","204",
"645","꼭 그런 건 아니야 ","글: 매튜 맥커너히 ;옮김: 황석희","서삼독","2025","","9791193904299","77840","843","204",
"645","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","3","9791196025847","74910","911","204",
"655","팥빙수의 전설 :이지은 그림책 ","글·그림: 이지은","웅진씽크빅","2019","21","9788901232232","74800","813.7","203",
"655","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","55","9788950942274","77720","711.4","203",
"655","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","23","9788950971588","74800","219","203",
"655","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","16","9788950991722","74900","980.2","203",
"655","단어수집가 ","피터 레이놀즈 글·그림 ;김경연 옮김","문학동네","2018","","9788954651721","77840","843","203",
"655","보이거나 안 보이거나 ","요시타케 신스케 글·그림 ;고향옥 옮김","토토북","2019","","9788964963999","77830","833.6","203",
"655","학교 가는 길 ","이보나 흐미엘레프스카 글, 그림 ;이지원 옮김","논장","2011","","9788984141346","77890","892.95","203",
"655","오싹오싹 도깨비 숲 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2019","40","9791158361440","77830","833.6","203",
"655","(읽으면서 바로 써먹는) 어린이 초등 교과 어휘 ","글·그림: 한날","파란정원","2025","","9791158682965","73700","714","203",
"655","다람쥐 팝콘 ","박현지 글·그림","노란돼지","2025","","9791159954726","77810","813.7","203",
"655","사고뭉치 소방관 오케이","강효미 글 ;김경희 그림","길벗스쿨","2024","1","9791164067169","74810","813.7","203",
"655","곤충보다 작아진 정브르 :생물 학습 만화","원작: 정브르 ;그림: 강신영","겜툰","2022","2","9791168440326","77490","491","203",
"655","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","63","9791171176458","77720","711.4","203",
"655","내가 할배냥 ","홍민정 글 ;하민석 그림","김영사","2025","","9791173321009","73810","813.7","203",
"669","내 멋대로 슈크림빵 :김지안 그림책 ","글·그림: 김지안","웅진씽크빅","2020","","9788901245324","74800","813.7","202",
"669","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","48","9788950987749","77720","711.4","202",
"669","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","20","9788950995034","74900","980.2","202",
"669","끼인 날 ","김고은 글·그림","천개의바람","2021","","9791165731373","77810","813.7","202",
"669","화가 호로록 풀리는 책 ","글: 신혜영 ;그림: 김진화","위즈덤하우스","2021","","9791191583403","77800","181","202",
"669","할머니의 감기약 ","글·그림: 김희주","고래뱃속","2024","","9791193138328","77810","813.7","202",
"669","나에게 주는 상 ","이숙현 글 ;안소민 그림","호랑이꿈","2024","","9791198424747","77810","813.7","202",
"676","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","22","9788950971571","74800","219","201",
"676","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","15","9788950976996","77720","711.4","201",
"676","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","19","9788950994594","74900","980.2","201",
"676","끝말잇기 ","김영진 글·그림","길벗어린이","2023","17","9788955827255","74810","813.7","201",
"676","포슬포슬 알밤 운동회 :양승희 그림책 ","글·그림: 양승희","달리","2024","","9788959984886","77810","813.7","201",
"676","하다와 화장실 귀신 :김다노 동화 ","글: 김다노 ;그림: 홍그림","책읽는곰","2024","","9791158364632","74810","813.7","201",
"676","친구 :김성미 그림책 ","김성미","책읽는곰","2025","","9791158365295","77810","813.7","201",
"676","민씨댁 불가마전 :민병권 그림책 ","글·그림: 민병권","노란돼지","2025","","9791159954856","77810","813.7","201",
"676","오늘도 꿈사탕 가게 ","지은이: 콘도우 아키 ;옮긴이: 황진희","길벗스쿨","2022","","9791164060368","77830","833.6","201",
"676","비밀요원 레너드","글: 박설연 ;그림: 김덕영","아울북(북이십일 아울북)","2022","25","9791173575129","74810","813.7","201",
"676","설민석의 한국사 대모험","글: 설민석,그림: 정현희","휴먼큐브","2017","4","9791196025861","74910","911","201",
"687","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","14","9788950976989","77720","711.4","200",
"687","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","46","9788950982898","77720","711.4","200",
"687","우당탕탕 야옹이와 바다 끝 괴물 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2021","","9791158362287","74830","833.6","200",
"687","백설기 공주 :박소영 그림책 ","박소영","책읽는곰","2024","","9791158364618","77810","813.7","200",
"687","놀이터의 비밀 ","장희정 글 ;김이조 그림","책읽는곰","2025","","9791158365127","74810","813.7","200",
"687","빵이 된 백곰 ","시바타 게이코 지음 ;황진희 옮김","길벗스쿨","2024","","9791164067107","77830","833.6","200",
"687","곤충보다 작아진 정브르 :생물 학습 만화","원작: 정브르 ;그림: 강신영","겜툰","2022","3","9791168440524","77490","491","200",
"687","(설민석의) 그리스 로마 신화 대모험","글: 설민석,스튜디오 담","Dankkum i(단꿈아이)","2022","11","9791194616054","77890","219","200",
"687","마씨 할머니의 달꿀 송편 ","권민조 글·그림","호랑이꿈","2023","","9791198424792","77810","813.7","200",
"687","장수탕 선녀님 :백희나 그림책 ","백희나","스토리보울","2024","","9791198610621","77810","813.7","200",
"697","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","25","9788950971601","74800","219","199",
"697","어서 와요, 달평 씨 :신민재 그림책 ","신민재","책읽는곰","2021","","9791158362539","77810","813.7","199",
"697","혼자 잘 수 있어 ","난별 글 ;김진미 그림","책읽는곰","2024","","9791158364434","74810","813.7","199",
"697","투명 수달 마뚜루 ","윤정 글 ;모로 그림","책읽는곰","2025","","9791158365417","74810","813.7","199",
"697","뼈뼈 사우루스","글·그림: 암모나이트 ;김정화 옮김","미래엔","2018","6","9791164132034","74830","833.6","199",
"697","뼈뼈 사우루스","글·그림: 암모나이트 ;김정화 옮김","미래엔","2018","10","9791164136117","74830","833.6","199",
"697","오싹한 내 친구 :신나라 그림책 ","지은이: 신나라","창비교육","2023","","9791165702250","77810","813.7","199",
"697","빠진 이 삽니다 :이빨 요정 주식회사 ","안드레아 안티노리 지음 ;문주선 옮김","노란상상","2025","","9791193074626","77870","873","199",
"705","나는 자라요 ","김희경 글 ;염혜원 그림","창비","2016","","9788936454944","77810","104","198",
"705","(팔딱팔딱) 목욕탕 ","전준후 글·그림","고래뱃속","2018","","9788992505796","77810","813.7","198",
"705","(냠냠 쩝쩝) 악어 급식 ","글: 주봄 ;그림: 김정진","지학사","2025","","9791162041901","73810","813.7","198",
"705","달과 지구가 다툰 날 ","데이비드 더프 글 ;강미숙 옮김","북극곰","2024","","9791165883607","74800","443","198",
"705","빨간내복야코","원작: 빨간내복야코 ;글·그림: 서후","샌드박스네트워크","2023","1","9791192504254","74810","810","198",
"705","고등어 크림 우동 가게 도난 사건 ","윤예림 글 ;정문주 그림","풀빛","2025","","9791194636311","77810","813.7","198",
"711","전설의 초콜릿 ","미야니시 타츠야 글·그림 ;고향옥 옮김","달리","2024","","9788959984756","77830","833.6","197",
"711","(500원짜리만 받는) 장난감 가게 ","글: 보린,그림: 반하다","위즈덤하우스","2022","","9788962477245","77810","320","197",
"711","아이스크림이 꽁꽁 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2018","","9791158360986","77830","833.6","197",
"711","쓰레기통 요정 :안녕달 그림책 ","안녕달 [지음]","책읽는곰","2019","62","9791158361518","77810","813.7","197",
"711","카레가 보글보글 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2020","","9791158361884","77830","833.6","197",
"711","달 샤베트 ","지은이: 백희나","책읽는곰","2014","","9791185564074","77810","813.7","197",
"717","사탕 트리 ","글·그림: 백유연","웅진씽크빅","2020","","9788901247656","74810","813.7","196",
"717","올빼미 기사 ","크리스토퍼 데니스 글·그림 ;노은정 옮김","비룡소","2023","","9788949105543","74800","843","196",
"717","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","2","9788950991456","74400","472","196",
"717","그래, 책이야! ","레인 스미스 지음 ;김경연 옮김","문학동네","2011","","9788954614214","77840","843","196",
"717","의사 어벤저스 :어린이 의학 동화","글: 고희정 ;그림: 조승연","가나문화콘텐츠","2021","1","9788957361900","74510","510","196",
"717","빨리빨리 레스토랑의 비밀 ","김원훈 글·그림","달리","2023","","9788959984602","77810","813.7","196",
"717","드래곤 마스터","글: 트레이시 웨스트 ;옮김: 윤영","다산북스","2023","1","9791130696812","74840","843","196",
"717","으라차차 라면 가게 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2022","9","9791158363475","77830","833.6","196",
"717","질투는 아웃, 야구 장갑! :유설화 그림책 ","유설화","책읽는곰","2024","105","9791158364595","77810","813.7","196",
"717","깔깔 주스 :박세랑 그림책 ","글·그림: 박세랑","노란돼지","2021","","9791159952708","77810","813.7","196",
"717","뼈뼈 사우루스","글·그림: 암모나이트 ;김정화 옮김","미래엔","2018","4","9791164130252","74830","833.6","196",
"717","타키포오 얼렁뚱땅 상식스쿨","원작: 캐릭온TV ;그림: 조수현","대원씨아이","2023","1","9791171241675","77810","031","196",
"729","나는 개다 ","백희나","책읽는곰","2019","","9791158361365","77810","813.7","195",
"729","고양이 세수 ","안영은 글 ;홍그림 그림","제제의숲","2023","","9791158732608","77810","813.7","195",
"729","문어 팬티","글: 수지 시니어 ;옮김: 한미숙","천개의바람","2023","2","9791165734213","77840","843","195",
"729","쪼꼬미 동물병원 :SBS TV 동물농장 X 애니멀봐 공식 동물 만화 백과","원작: SBS TV 동물농장 X 애니멀봐 ;황정호","서울문화사","2023","1","9791169231503","77810","491","195",
"729","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","61","9791171172825","77720","711.4","195",
"729","주름 때문이야 :서영 그림책 ","글·그림: 서영","다그림책","2023","","9791198468307","77810","813.7","195",
"735","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","14","9788950971496","74800","219","194",
"735","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","13","9788950976972","77720","711.4","194",
"735","작은 구름 놀이터 ","글·그림: 현영진","다림","2025","","9788961773546","77810","813.7","194",
"735","벗지 말걸 그랬어 ","글·그림: 요시타케 신스케 ;옮김: 유문조","스콜라","2016","","9788962477207","77800","833.6","194",
"735","그래도 꼭 해 볼 거야! ","킴 힐야드 글·그림 ;장미란 옮김","책읽는곰","2022","","9791158362812","77840","843","194",
"735","꼬르륵 꼬르륵 캠핑 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2024","77","9791158364687","77830","833.6","194",
"735","(읽으면서 바로 써먹는) 어린이 관용구 ","글·그림: 한날","파란정원","2018","","9791158681487","73710","714","194",
"735","후덜덜 식당 ","글: 강효미 ;그림: 유영근","지학사","2023","2","9791162041567","74810","813.7","194",
"735","(고정욱 선생님이 들려주는) 다정한 말 단단한 말 ","고정욱 글 ;릴리아 그림","우리학교","2022","","9791167550743","77810","199","194",
"735","고양이 찻집 ","박종진 씀 ;설찌 그림","소원나무","2021","","9791170441168","74810","813.7","194",
"735","함께 줄넘기 :진수경 그림책 ","글·그림: 진수경","봄개울","2023","","9791190689625","77810","813.7","194",
"746","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","56","9788950942694","77720","711.4","193",
"746","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","11","9788950984144","74900","980.2","193",
"746","다판다 편의점","강효미 글 ;밤코 그림","다산북스","2025","3","9791130673738","74810","813.7","193",
"746","뼈뼈 사우루스","글·그림: 암모나이트 ;김정화 옮김","미래엔","2018","5","9791164130757","74830","833.6","193",
"746","할머니랑 나랑 수수께끼 장바구니 ","수수께끼: 이시즈 치히로 ;옮김: 김지예","우리학교","2025","","9791167553324","77830","388","193",
"751","엄마의 이상한 출근길 :김영진 그림책 ","지은이: 김영진","책읽는곰","2021","76","9791158362270","77810","813.7","192",
"751","모두의 수영장 ","신현경 글 ;노예지 그림","인플루엔셜","2025","","9791168343252","77810","813.7","192",
"751","왔구마 :고구마구마","글: 조주희,이두희","킨더랜드","2023","5","9791170820437","74810","813.7","192",
"754","기다려요 ","김영진 글·그림","길벗어린이","2024","","9788955827507","74810","375.1","191",
"754","잘했어, 쌍둥이 장갑! :유설화 그림책 ","유설화","책읽는곰","2019","54","9791158361327","77810","813.7","191",
"754","뼈뼈 사우루스","글·그림: 암모나이트 ;김정화 옮김","미래엔","2018","13","9791168410879","74830","833.6","191",
"754","빵 공장이 들썩들썩 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2015","27","9791185564951","77830","833.6","191",
"754","빨간내복야코","원작: 빨간내복야코 ;글·그림: 서후","샌드박스네트워크","2023","2","9791192504322","74810","810","191",
"754","(설민석의) 그리스 로마 신화 대모험","글: 설민석,스튜디오 담","Dankkum i(단꿈아이)","2022","10","9791193031940","77890","219","191",
"760","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","54","9788950922955","77720","711.4","190",
"760","고민 책방 :이주희 그림책 ","글·그림: 이주희","한림출판사","2022","","9788970944692","77810","813.7","190",
"760","계란말이 버스 ","김규정 글 그림","보리","2019","","9791163140573","77810","813.7","190",
"760","고래빙수 ","글·그림: 문채빈","미래엔","2020","","9791164135752","77810","813.7","190",
"760","(우리 동네) 청수마트 :이작은 그림책 ","지음: 이작은","이야기꽃","2025","","9791192102375","77810","813.7","190",
"765","지각대장 존 ","존 버닝햄 글·그림 ;박상희 옮김","비룡소","2006","","9788949110073","77840","843","189",
"765","만복이네 떡집 ","김리리 글 ;이승현 그림","비룡소","2010","","9788949161341","74800","813.7","189",
"765","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","57","9788950970901","77720","711.4","189",
"765","당근 쿠키 ","글·그림: 나두나","재능교육","2022","","9788974993931","77810","813.7","189",
"765","비행기가 부웅부웅 ","구도 노리코 글·그림 ;윤수정 옮김","책읽는곰","2017","31","9791158360511","77830","833.6","189",
"765","곰신할미전 :조영글 그림책 ","지은이: 조영글","창비교육","2025","","9791165703325","77810","813.7","189",
"765","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","67","9791173573019","77720","711.4","189",
"765","소이의 뜀틀 ","글·그림: 장재연","풀빛","2025","","9791194636564","77810","813.7","189",
"765","설민석의 삼국지 대모험","원작: 나관중 ;만화: 스튜디오 담","Dankkum i(단꿈아이)","2021","1","9791197226199","77820","823.5","189",
"774","아빠가 달려갈게! ","김영진 글·그림","길벗어린이","2017","","9788955823905","77810","813.7","188",
"774","틀리면 어떡해? ","김영진 글·그림","길벗어린이","2019","9","9788955824896","77810","813.7","188",
"774","아픈 날 ","이은서 글 ;천유주 그림","책읽는곰","2023","","9791158364397","74810","813.7","188",
"774","똥 탈출기 :김미소진 그림책 ","글·그림: 김미소진","북극곰","2025","","9791165884529","74810","813.7","188",
"774","호수 모자 ","유경미 글 ;김이조 그림","아소비교육","2025","","9791166197185","73810","813.7","188",
"774","무무의 마법 케이크 가게 ","글·그림: 콘도우 아키 ;옮김: 황진희","한빛에듀","2024","","9791169213127","77830","833.6","188",
"774","놓지 마 과학!","글·그림: 신태훈,나승훈","위즈덤하우스","2016","19","9791171712267","77400","408","188",
"774","빨간내복야코 어린이 상식 :이거 모르면 지구인 아님","원작: 빨간내복야코 ;그림: 도니패밀리","아울북","2024","2","9791173571749","74030","031","188",
"774","감정에 이름을 붙여 봐 :내 기분을 말하는 45가지 단어 ","이라일라 글 ;박현주 그림","파스텔하우스","2022","","9791197494222","73810","181","188",
"783","장군이네 떡집 ","김리리 글 ;이승현 그림","비룡소","2020","","9788949162041","74800","813.7","187",
"783","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","27","9788950971625","74800","219","187",
"783","딱! 정했어 ","선시야 글 ;이수영 그림","책읽는곰","2025","","9791158365493","74810","813.7","187",
"783","로켓아이 :김민우 그림책 ","김민우 글·그림","노란돼지","2023","","9791159950391","77810","813.7","187",
"783","엄마는 왜 화만 낼까? ","노부미 지음 ;이기웅 옮김","M창비(미디어창비)","2018","","9791186621882","77830","833.6","187",
"788","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","18","9788950977023","77720","711.4","186",
"788","초록 거북 ","릴리아 지음","킨더랜드","2021","","9788956180021","77810","813.7","186",
"788","코딱지 할아버지 ","신순재 글 ;이명애 그림","책읽는곰","2019","","9791158361587","77810","813.7","186",
"788","(읽으면서 바로 써먹는) 어린이 사자성어 ","글·그림: 한날","파란정원","2021","","9791158681944","73710","714","186",
"788","찾아라! 떡볶이 스타 ","박세랑 글·그림","노란돼지","2023","","9791159953491","77810","813.7","186",
"788","4번 달걀의 비밀 :하이진 그림책 ","글·그림: 하이진","북극곰","2023","","9791165883157","74810","813.7","186",
"788","(전설의 모험왕) 엉덩이 댄디 :the young","원작·감수: 트롤 ;옮긴이: 김정화","미래엔","2021","7","9791168417885","77830","830","186",
"788","비밀요원 레너드 과학X파일","글: 김정욱 ;정보 글: 서원호","아울북(북이십일 아울북)","2023","3","9791171176663","77400","400","186",
"788","두근두근! 나는 초등학교 1학년 :처음 만나는 초등 입학의 규칙 ","다카하마 마사노부 글 ;김보혜 옮김","Fika Junior(피카주니어)","2024","","9791192869131","77830","375.2","186",
"797","마음 빵 상점 ","글·그림: 토마쓰리","웅진씽크빅","2025","","9788901298771","74810","813.7","185",
"797","화가 나서 그랬어! ","레베카 패터슨 지음 ;김경연 옮김","현암사","2016","","9788932374116","77840","843","185",
"797","심심해 심심해 ","요시타케 신스케 글·그림 ;고향옥 옮김","김영사","2017","","9788934978688","77830","833.6","185",
"797","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","18","9788950971533","74800","219","185",
"797","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","24","9788950971595","74800","219","185",
"797","수박 ","김영진 글·그림","길벗어린이","2021","","9788955826197","74810","813.7","185",
"797","토끼 아저씨네 엄청나게 매운 카레 :큐라이스 그림책 ","큐라이스 글·그림 ;황진희 옮김","길벗어린이","2026","","9788955828283","74800","833.6","185",
"797","100원짜리만 받는 과자 가게 ","글: 보린,그림: 반하다","위즈덤하우스 미디어그룹","2018","","9788962479461","77810","320","185",
"797","조물조물 우동냥 :반죽에서 나왔다냥! ","스케랏코 동화 ;채다인 옮김","책읽는곰","2025","","9791158365462","74830","833.6","185",
"797","마녀식당 :김신희 그림책 ","글·그림: 김신희","북극곰","2023","","9791165883300","74810","813.7","185",
"797","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","5","9791171171262","74400","472","185",
"797","(비밀요원 레너드) 우리말 사무소 :초등 필수 어휘","글: 이향안 ;그림: 라임스튜디오","아울북(북이십일 아울북)","2024","3","9791171177097","74810","710","185",
"797","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","66","9791173571268","77720","711.4","185",
"797","완전 소심한 김치 ","강경호,김혜원 그림","고래뱃속","2024","","9791193138540","77810","813.7","185",
"811","제주 감귤 토끼 :백유연 그림책 ","글·그림: 백유연","웅진씽크빅","2025","","9788901299181","74810","813.7","184",
"811","마법천자문 :손오공의 한자 대탐험","저자: 스튜디오시리얼,정수영","아울북","2005","58","9788950945565","77720","711.4","184",
"811","맛있는 건 맛있어 ","김양미 글 ;김효은 그림","시공사","2019","64","9788952789884","77810","813.7","184",
"811","엄마는 왜? ","김영진 글·그림","길벗어린이","2019","","9788955824995","77810","813.7","184",
"811","나는 너무 평범해 ","김영진 글·그림","길벗어린이","2021","","9788955826340","74810","813.7","184",
"811","핑! :자유롭게·용감하게·현명하게 ","아니 카스티요 글·그림 ;박소연 옮김","달리","2020","","9788959983964","77840","843","184",
"811","점","피터 레이놀즈 글·그림;김지효 옮김","문학동네","2003","","9788982816888","77840","843","184",
"811","호랑이 빵집","글: 서지원 ;그림: 홍그림","지학사","2023","4","9791162041772","74810","813.7","184",
"811","곤충보다 작아진 정브르 :생물 학습 만화","원작: 정브르 ;그림: 강신영","겜툰","2022","4","9791168440623","77490","491","184",
"811","백앤아 :교양이 층층 쌓이는 점프 맵","원작: 백앤아 ;그림: 돌만","샌드박스네트워크","2023","10","9791192504742","77810","031","184",
"811","이야기빵 ","임화선 씀 ;민승지 그림","소원나무","2023","","9791193207031","74810","813.7","184",
"811","아무리 놀려도 괜찮은 책 ","박티팔 글 ;보람 그림","곰세마리","2024","","9791193366103","77810","813.7","184",
"811","팡팡 식빵 :백경희 그림책 ","지은이: 백경희","올리","2025","","9791194755531","77810","813.7","184",
"824","고마워! 괜찮아 아저씨 ","김경희 글·그림","비룡소","2025","","9788949105772","74800","813.7","183",
"824","엄마가 정말 좋아요 ","미야니시 다쓰야 글·그림 ;이기웅 옮김","길벗어린이","2015","","9788955823295","77830","833.6","183",
"824","선생님은 몬스터! ","글·그림: 피터 브라운 ;옮김: 서애경","사계절","2015","","9788958288190","77840","843","183",
"824","참을 수 없어 :변보라 그림책 ","글·그림: 변보라","달리","2023","","9788959984671","77810","813.7","183",
"824","쌍둥이 탐정 똥똥구리","글: 류미원 ;그림: 이경석","초록개구리","2022","1","9791157821921","74810","813.7","183",
"824","팔팔어묵탕 :흥흥 그림책 ","지은이: 흥흥","씨드북","2021","","9791160514247","77810","813.7","183",
"824","비밀요원 레너드 과학X파일","글: 김정욱 ;정보 글: 서원호","아울북(북이십일 아울북)","2023","2","9791171174973","77400","400","183",
"824","소맥거핀의 인체 친구들","소맥거핀 원작 ;김기수 그림","위즈덤하우스","2024","2","9791171712946","77400","511","183",
"824","빨간내복야코 안 읽으면 완전 위험한 과학책","빨간내복야코 원작 ;이영아 그림","위즈덤하우스","2024","3","9791171714469","77400","400","183",
"824","슈뻘맨의 숨은 국어 찾기 :슈뻘맨과 함께 국어 완전 정복!","슈뻘맨 원작 ;류수형 그림","미래엔","2024","2","9791173479953","77700","710","183",
"834","풀잎 국수 ","글·그림: 백유연","웅진씽크빅","2020","","9788901244617","74810","813.7","182",
"834","Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화","글: 김미영 ;정보글: 최은하","아울북(북이십일 아울북)","2018","28","9788950958237","74900","980.2","182",
"834","그리스 로마 신화","글: 김민희,정보 글: 강대진","아울북(북이십일 아울북)","2017","28","9788950971632","74800","219","182",
"834","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","17","9788950977016","77720","711.4","182",
"834","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","22","9788950979980","77720","711.4","182",
"834","실수 왕 도시오 ","이와이 도시오 글·그림 ;김숙 옮김","북뱅크","2017","","9788966350643","77830","833.6","182",
"834","불만이 있어요 ","요시타케 신스케 글·그림 ;김정화 옮김","봄나무","2016","","9791156130796","77830","833.6","182",
"834","두근두근 봄식씨 :지예 그림책 ","글·그림: 지예","노란돼지","2025","","9791159954559","77810","813.7","182",
"834","소원 요정 춘식이 with 라이언","글·그림: 김나경","아울북(북이십일 아울북)","2024","1","9791171179282","74810","813.7","182",
"834","바닷마을 호호책방 ","김유 글 ;국지승 그림","김영사","2025","","9791173321993","77810","813.7","182",
"834","슈뻘맨의 슈퍼 상식 월드컵","원작: 슈뻘맨 ;그림: 이혜림","김영사","2024","3","9791173322822","77030","031","182",
"834","에그박사의 희귀 멸종 생물","원작: 에그박사 ;그림: 홍종현","미래엔","2025","1","9791175481930","77490","472","182",
"834","띄어쓰기 경주 ","곽미영 글 ;지은 그림","만만한책방","2024","","9791189499648","74710","710","182",
"847","책 먹는 여우의 겨울 이야기 ","프란치스카 비어만 글·그림 ;송순섭 옮김","김영사","2020","","9788934991342","73850","853","181",
"847","마법천자문 :손오공의 한자 대탐험","글: 시리얼,홍거북","북이십일","2019","26","9788950980023","77720","711.4","181",
"847","눈사람 마을의 아이스크림 ","송호정 글 ;효뚠 그림","달리","2022","","9788959984596","77810","813.7","181",
"847","왜냐면… ","안녕달 글·그림","책읽는곰","2017","40","9791158360382","77810","813.7","181",
"847","호랑이 빵집","글: 서지원 ;그림: 홍그림","지학사","2023","5","9791162041949","74810","813.7","181",
"847","친구가 상처 줄 때 똑똑하게 나를 지키는 법 ","이현아 글 ;서영 그림","한빛에듀","2025","","9791169213684","73190","189","181",
"847","타키포오 코믹 어드벤처","원작: 캐릭온TV ;그림: 김규태","대원씨아이","2023","3","9791169794893","77810","810","181",
"847","소맥거핀의 인체 친구들","소맥거핀 원작 ;김기수 그림","위즈덤하우스","2024","1","9791171712465","77400","511","181",
"847","반려 요괴","김영주 글 ;밤코 그림","위즈덤하우스","2024","1","9791171712670","74810","813.7","181",
"856","돼지책","글·그림: 앤서니 브라운;옮긴이: 허은미","웅진씽크빅","2006","1","9788901033518","74800","843","180",
"856","Go go 카카오프렌즈 :자연탐사","글: 조주희 ;이혜림","아울북(북이십일 아울북)","2022","4","9788950957391","74400","472","180",
"856","야구장 가는 날 ","김영진 글·그림","길벗어린이","2020","","9788955825459","74810","813.7","180",
"856","바람숲 도서관 ","최지혜,김유진 그림","책읽는곰","2020","","9791158362089","77810","813.7","180",
